timestamp,station_id,latitude,longitude,wind_direction,wind_speed,relative_humidity,precipitation,air_temperature
2024-04-22 16:32:00,S104,1.44387,103.78538,284,1.7,97.1,0,28.2
2024-04-22 16:33:00,S117,1.256,103.679,160,3.0,84.1,0,29.1
2024-04-22 16:33:00,S43,1.3399,103.8878,4,2.6,77.9,0,29.6
2024-04-22 16:33:00,S104,1.44387,103.78538,284,1.7,97.1,0,28.2
2024-04-22 16:33:00,S117,1.256,103.679,160,3.0,84.1,0,29.1
2024-04-22 16:33:00,S43,1.3399,103.8878,4,2.6,77.9,0,29.6
2024-04-22 16:33:00,S104,1.44387,103.78538,284,1.7,97.1,0,28.2
2024-04-22 16:37:00,S117,1.256,103.679,152,3.2,84.5,0,29.0
2024-04-22 16:37:00,S43,1.3399,103.8878,351,2.9,78.3,0,29.8
2024-04-22 16:37:00,S104,1.44387,103.78538,280,0.8,97.1,0,28.2
2024-04-22 16:42:00,S117,1.256,103.679,150,3.4,84.6,0,29.0
2024-04-22 16:42:00,S43,1.3399,103.8878,345,3.0,78.5,0,29.8
2024-04-22 16:42:00,S104,1.44387,103.78538,202,0.5,97.3,0,28.2
2024-04-22 16:43:00,S117,1.256,103.679,150,3.4,84.6,0,29.0
2024-04-22 16:43:00,S43,1.3399,103.8878,345,3.0,78.5,0,29.8
2024-04-22 16:43:00,S104,1.44387,103.78538,202,0.5,97.3,0,28.2
2024-04-22 16:43:00,S117,1.256,103.679,150,3.4,84.6,0,29.0
2024-04-22 16:43:00,S43,1.3399,103.8878,345,3.0,78.5,0,29.8
2024-04-22 16:43:00,S104,1.44387,103.78538,202,0.5,97.3,0,28.2
2024-04-22 16:47:00,S117,1.256,103.679,147,3.4,84.5,0,29.0
2024-04-22 16:47:00,S43,1.3399,103.8878,331,3.1,78.8,0,29.8
2024-04-22 16:47:00,S104,1.44387,103.78538,95,0.8,96.7,0,28.2
2024-04-22 16:52:00,S117,1.256,103.679,143,3.3,83.8,0,29.1
2024-04-22 16:52:00,S43,1.3399,103.8878,340,3.1,78.7,0,29.7
2024-04-22 16:52:00,S104,1.44387,103.78538,73,1.3,95.5,0,28.3
2024-04-22 16:54:00,S117,1.256,103.679,143,3.3,83.8,0,29.1
2024-04-22 16:54:00,S43,1.3399,103.8878,340,3.1,78.7,0,29.7
2024-04-22 16:54:00,S104,1.44387,103.78538,73,1.3,95.5,0,28.3
2024-04-22 16:54:00,S117,1.256,103.679,143,3.3,83.8,0,29.1
2024-04-22 16:54:00,S43,1.3399,103.8878,340,3.1,78.7,0,29.7
2024-04-22 16:54:00,S104,1.44387,103.78538,73,1.3,95.5,0,28.3
2024-04-22 16:57:00,S117,1.256,103.679,144,3.4,83.7,0,29.2
2024-04-22 16:57:00,S43,1.3399,103.8878,17,3.5,78.9,0,29.6
2024-04-22 16:57:00,S104,1.44387,103.78538,87,1.9,94.8,0,28.4
2024-04-22 17:02:00,S117,1.256,103.679,141,3.6,83.3,0,29.1
2024-04-22 17:02:00,S43,1.3399,103.8878,10,3.7,79.1,0,29.6
2024-04-22 17:02:00,S104,1.44387,103.78538,90,2.4,95.2,0,28.5
2024-04-22 17:04:00,S117,1.256,103.679,141,3.6,83.3,0,29.1
2024-04-22 17:04:00,S43,1.3399,103.8878,10,3.7,79.1,0,29.6
2024-04-22 17:04:00,S104,1.44387,103.78538,90,2.4,95.2,0,28.5
2024-04-22 17:04:00,S117,1.256,103.679,141,3.6,83.3,0,29.1
2024-04-22 17:04:00,S43,1.3399,103.8878,10,3.7,79.1,0,29.6
2024-04-22 17:04:00,S104,1.44387,103.78538,90,2.4,95.2,0,28.5
2024-04-22 17:07:00,S117,1.256,103.679,139,3.7,82.9,0,29.1
2024-04-22 17:07:00,S43,1.3399,103.8878,310,3.3,79.5,0,29.6
2024-04-22 17:07:00,S104,1.44387,103.78538,68,2.7,95.8,0,28.4
2024-04-22 17:12:00,S117,1.256,103.679,144,3.7,82.6,0,29.2
